initialize network with normal
loading renderer from pre-trained checkpoint...
begin drawing...
iteration step 0, G_loss: 0.00000, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 1 / 9
iteration step 392, G_loss: 0.23585, step_acc: 9.97896, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 393, G_loss: 0.23568, step_acc: 9.98669, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 394, G_loss: 0.23554, step_acc: 9.98778, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 395, G_loss: 0.23543, step_acc: 9.99471, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 396, G_loss: 0.23544, step_acc: 9.99566, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 397, G_loss: 0.23526, step_acc: 10.00191, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 398, G_loss: 0.23515, step_acc: 10.00633, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 399, G_loss: 0.23503, step_acc: 10.00958, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 400, G_loss: 0.23483, step_acc: 10.01474, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 401, G_loss: 0.23466, step_acc: 10.01832, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 402, G_loss: 0.23453, step_acc: 10.02529, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 403, G_loss: 0.23442, step_acc: 10.02614, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 404, G_loss: 0.23431, step_acc: 10.03568, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 405, G_loss: 0.23427, step_acc: 10.02684, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 406, G_loss: 0.23431, step_acc: 10.04066, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 407, G_loss: 0.23405, step_acc: 10.04163, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 408, G_loss: 0.23389, step_acc: 10.04819, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 409, G_loss: 0.23384, step_acc: 10.04608, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 410, G_loss: 0.23382, step_acc: 10.05993, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 411, G_loss: 0.23351, step_acc: 10.06638, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 412, G_loss: 0.23332, step_acc: 10.07644, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 413, G_loss: 0.23317, step_acc: 10.07680, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 414, G_loss: 0.23306, step_acc: 10.08415, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 415, G_loss: 0.23284, step_acc: 10.08674, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 416, G_loss: 0.23265, step_acc: 10.09737, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 417, G_loss: 0.23250, step_acc: 10.09663, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 418, G_loss: 0.23237, step_acc: 10.11609, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 419, G_loss: 0.23193, step_acc: 10.12796, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 420, G_loss: 0.23155, step_acc: 10.13544, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 421, G_loss: 0.23125, step_acc: 10.14653, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 422, G_loss: 0.23099, step_acc: 10.15701, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 423, G_loss: 0.23062, step_acc: 10.16599, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 424, G_loss: 0.23035, step_acc: 10.18364, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 425, G_loss: 0.23000, step_acc: 10.19045, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 426, G_loss: 0.22982, step_acc: 10.23664, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 427, G_loss: 0.22836, step_acc: 10.25933, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 428, G_loss: 0.22767, step_acc: 10.27030, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 429, G_loss: 0.22715, step_acc: 10.28133, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 430, G_loss: 0.22671, step_acc: 10.28937, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 431, G_loss: 0.22649, step_acc: 10.29724, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 432, G_loss: 0.22619, step_acc: 10.30359, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 433, G_loss: 0.22590, step_acc: 10.31135, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 434, G_loss: 0.22564, step_acc: 10.31868, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 435, G_loss: 0.22532, step_acc: 10.32552, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 436, G_loss: 0.22497, step_acc: 10.33626, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 437, G_loss: 0.22468, step_acc: 10.34278, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 438, G_loss: 0.22435, step_acc: 10.35454, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 439, G_loss: 0.22397, step_acc: 10.36240, grid_scale: 2 / 5, strokes: 8 / 9
iteration step 440, G_loss: 0.22369, step_acc: 10.37191, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 441, G_loss: 0.22339, step_acc: 10.37997, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 442, G_loss: 0.22320, step_acc: 10.38605, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 443, G_loss: 0.22298, step_acc: 10.39168, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 444, G_loss: 0.22281, step_acc: 10.39389, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 445, G_loss: 0.22268, step_acc: 10.40176, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 446, G_loss: 0.22258, step_acc: 10.39306, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 447, G_loss: 0.22271, step_acc: 10.40824, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 448, G_loss: 0.22230, step_acc: 10.41110, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 449, G_loss: 0.22216, step_acc: 10.41681, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 450, G_loss: 0.22196, step_acc: 10.42194, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 451, G_loss: 0.22182, step_acc: 10.42378, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 452, G_loss: 0.22170, step_acc: 10.42891, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 453, G_loss: 0.22161, step_acc: 10.43322, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 454, G_loss: 0.22150, step_acc: 10.43365, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 455, G_loss: 0.22151, step_acc: 10.44146, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 456, G_loss: 0.22143, step_acc: 10.42622, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 457, G_loss: 0.22174, step_acc: 10.44378, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 458, G_loss: 0.22121, step_acc: 10.44626, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 459, G_loss: 0.22107, step_acc: 10.45227, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 460, G_loss: 0.22094, step_acc: 10.45368, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 461, G_loss: 0.22090, step_acc: 10.45610, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 462, G_loss: 0.22080, step_acc: 10.45782, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 463, G_loss: 0.22079, step_acc: 10.46384, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 464, G_loss: 0.22061, step_acc: 10.46640, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 465, G_loss: 0.22051, step_acc: 10.46877, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 466, G_loss: 0.22045, step_acc: 10.46931, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 467, G_loss: 0.22037, step_acc: 10.47462, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 468, G_loss: 0.22027, step_acc: 10.47846, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 469, G_loss: 0.22012, step_acc: 10.48138, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 470, G_loss: 0.21997, step_acc: 10.48559, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 471, G_loss: 0.21986, step_acc: 10.48757, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 472, G_loss: 0.21975, step_acc: 10.48746, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 473, G_loss: 0.21969, step_acc: 10.49508, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 474, G_loss: 0.21971, step_acc: 10.47851, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 475, G_loss: 0.22004, step_acc: 10.49501, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 476, G_loss: 0.21949, step_acc: 10.50393, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 477, G_loss: 0.21927, step_acc: 10.50866, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 478, G_loss: 0.21909, step_acc: 10.51035, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 479, G_loss: 0.21896, step_acc: 10.51440, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 480, G_loss: 0.21880, step_acc: 10.51876, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 481, G_loss: 0.21865, step_acc: 10.52275, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 482, G_loss: 0.21844, step_acc: 10.52464, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 483, G_loss: 0.21832, step_acc: 10.52934, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 484, G_loss: 0.21818, step_acc: 10.53374, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 485, G_loss: 0.21801, step_acc: 10.53687, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 486, G_loss: 0.21781, step_acc: 10.54163, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 487, G_loss: 0.21764, step_acc: 10.54719, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 488, G_loss: 0.21750, step_acc: 10.54990, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 489, G_loss: 0.21737, step_acc: 10.55320, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 490, G_loss: 0.21723, step_acc: 10.55644, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 491, G_loss: 0.21713, step_acc: 10.55624, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 492, G_loss: 0.21711, step_acc: 10.56502, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 493, G_loss: 0.21705, step_acc: 10.54936, grid_scale: 2 / 5, strokes: 9 / 9
iteration step 494, G_loss: 0.21742, step_acc: 10.57074, grid_scale: 2 / 5, strokes: 9 / 9
rendering canvas...
iteration step 0, G_loss: 0.21677, step_acc: 10.39967, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 1, G_loss: 0.22801, step_acc: 10.39950, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 2, G_loss: 0.22802, step_acc: 10.41450, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 3, G_loss: 0.22769, step_acc: 10.51979, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 4, G_loss: 0.22533, step_acc: 10.57764, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 5, G_loss: 0.22352, step_acc: 10.59832, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 6, G_loss: 0.22313, step_acc: 10.60436, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 7, G_loss: 0.22293, step_acc: 10.60754, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 8, G_loss: 0.22282, step_acc: 10.60975, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 9, G_loss: 0.22274, step_acc: 10.61108, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 10, G_loss: 0.22269, step_acc: 10.61289, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 11, G_loss: 0.22264, step_acc: 10.61340, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 12, G_loss: 0.22261, step_acc: 10.61491, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 13, G_loss: 0.22257, step_acc: 10.61597, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 14, G_loss: 0.22253, step_acc: 10.61727, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 15, G_loss: 0.22250, step_acc: 10.61863, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 16, G_loss: 0.22246, step_acc: 10.62086, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 17, G_loss: 0.22241, step_acc: 10.62341, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 18, G_loss: 0.22234, step_acc: 10.62730, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 19, G_loss: 0.22224, step_acc: 10.63171, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 20, G_loss: 0.22213, step_acc: 10.63589, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 21, G_loss: 0.22204, step_acc: 10.63960, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 22, G_loss: 0.22196, step_acc: 10.64144, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 23, G_loss: 0.22192, step_acc: 10.64342, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 24, G_loss: 0.22188, step_acc: 10.64576, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 25, G_loss: 0.22184, step_acc: 10.64881, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 26, G_loss: 0.22177, step_acc: 10.65780, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 27, G_loss: 0.22160, step_acc: 10.67952, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 28, G_loss: 0.22115, step_acc: 10.68268, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 29, G_loss: 0.22107, step_acc: 10.68468, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 30, G_loss: 0.22100, step_acc: 10.68647, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 31, G_loss: 0.22095, step_acc: 10.68851, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 32, G_loss: 0.22091, step_acc: 10.68945, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 33, G_loss: 0.22087, step_acc: 10.69004, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 34, G_loss: 0.22086, step_acc: 10.69142, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 35, G_loss: 0.22083, step_acc: 10.69238, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 36, G_loss: 0.22079, step_acc: 10.69341, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 37, G_loss: 0.22078, step_acc: 10.69401, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 38, G_loss: 0.22075, step_acc: 10.69507, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 39, G_loss: 0.22074, step_acc: 10.69559, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 40, G_loss: 0.22071, step_acc: 10.69634, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 41, G_loss: 0.22070, step_acc: 10.69719, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 42, G_loss: 0.22067, step_acc: 10.69795, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 43, G_loss: 0.22066, step_acc: 10.69933, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 44, G_loss: 0.22063, step_acc: 10.70002, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 45, G_loss: 0.22060, step_acc: 10.70098, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 46, G_loss: 0.22058, step_acc: 10.70161, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 47, G_loss: 0.22056, step_acc: 10.70310, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 48, G_loss: 0.22053, step_acc: 10.70458, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 49, G_loss: 0.22050, step_acc: 10.70670, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 50, G_loss: 0.22045, step_acc: 10.70938, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 51, G_loss: 0.22040, step_acc: 10.71245, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 52, G_loss: 0.22034, step_acc: 10.71628, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 53, G_loss: 0.22027, step_acc: 10.72153, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 54, G_loss: 0.22017, step_acc: 10.72639, grid_scale: 3 / 5, strokes: 1 / 9
iteration step 55, G_loss: 0.22006, step_acc: 10.73267, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 56, G_loss: 0.21993, step_acc: 10.73925, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 57, G_loss: 0.21981, step_acc: 10.77394, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 58, G_loss: 0.21889, step_acc: 10.78303, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 59, G_loss: 0.21863, step_acc: 10.84227, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 60, G_loss: 0.21635, step_acc: 10.85603, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 61, G_loss: 0.21592, step_acc: 10.87006, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 62, G_loss: 0.21545, step_acc: 10.88050, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 63, G_loss: 0.21515, step_acc: 10.89003, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 64, G_loss: 0.21493, step_acc: 10.89731, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 65, G_loss: 0.21469, step_acc: 10.90685, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 66, G_loss: 0.21441, step_acc: 10.91836, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 67, G_loss: 0.21404, step_acc: 10.93181, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 68, G_loss: 0.21358, step_acc: 10.94140, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 69, G_loss: 0.21330, step_acc: 10.94838, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 70, G_loss: 0.21308, step_acc: 10.95845, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 71, G_loss: 0.21272, step_acc: 10.96857, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 72, G_loss: 0.21240, step_acc: 10.97630, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 73, G_loss: 0.21215, step_acc: 10.98703, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 74, G_loss: 0.21184, step_acc: 10.99745, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 75, G_loss: 0.21152, step_acc: 11.00665, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 76, G_loss: 0.21123, step_acc: 11.01512, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 77, G_loss: 0.21097, step_acc: 11.02471, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 78, G_loss: 0.21073, step_acc: 11.03271, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 79, G_loss: 0.21044, step_acc: 11.04234, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 80, G_loss: 0.21013, step_acc: 11.05470, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 81, G_loss: 0.20975, step_acc: 11.06763, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 82, G_loss: 0.20932, step_acc: 11.08148, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 83, G_loss: 0.20888, step_acc: 11.09328, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 84, G_loss: 0.20856, step_acc: 11.10671, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 85, G_loss: 0.20820, step_acc: 11.11839, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 86, G_loss: 0.20782, step_acc: 11.12851, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 87, G_loss: 0.20752, step_acc: 11.13885, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 88, G_loss: 0.20723, step_acc: 11.14895, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 89, G_loss: 0.20695, step_acc: 11.15907, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 90, G_loss: 0.20668, step_acc: 11.16660, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 91, G_loss: 0.20647, step_acc: 11.17493, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 92, G_loss: 0.20626, step_acc: 11.18215, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 93, G_loss: 0.20609, step_acc: 11.18885, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 94, G_loss: 0.20594, step_acc: 11.19495, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 95, G_loss: 0.20579, step_acc: 11.20280, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 96, G_loss: 0.20562, step_acc: 11.20924, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 97, G_loss: 0.20543, step_acc: 11.21668, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 98, G_loss: 0.20524, step_acc: 11.22285, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 99, G_loss: 0.20507, step_acc: 11.23056, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 100, G_loss: 0.20491, step_acc: 11.23669, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 101, G_loss: 0.20476, step_acc: 11.24422, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 102, G_loss: 0.20459, step_acc: 11.25303, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 103, G_loss: 0.20441, step_acc: 11.26237, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 104, G_loss: 0.20422, step_acc: 11.26913, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 105, G_loss: 0.20407, step_acc: 11.27573, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 106, G_loss: 0.20393, step_acc: 11.28129, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 107, G_loss: 0.20380, step_acc: 11.28566, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 108, G_loss: 0.20367, step_acc: 11.29022, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 109, G_loss: 0.20354, step_acc: 11.29655, grid_scale: 3 / 5, strokes: 2 / 9
iteration step 110, G_loss: 0.20340, step_acc: 11.30144, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 111, G_loss: 0.20329, step_acc: 11.30779, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 112, G_loss: 0.20315, step_acc: 11.31260, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 113, G_loss: 0.20303, step_acc: 11.35243, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 114, G_loss: 0.20217, step_acc: 11.36096, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 115, G_loss: 0.20189, step_acc: 11.37134, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 116, G_loss: 0.20160, step_acc: 11.38111, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 117, G_loss: 0.20128, step_acc: 11.39157, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 118, G_loss: 0.20098, step_acc: 11.39886, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 119, G_loss: 0.20074, step_acc: 11.41116, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 120, G_loss: 0.20036, step_acc: 11.42233, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 121, G_loss: 0.19994, step_acc: 11.42887, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 122, G_loss: 0.19978, step_acc: 11.43511, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 123, G_loss: 0.19960, step_acc: 11.44224, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 124, G_loss: 0.19940, step_acc: 11.45039, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 125, G_loss: 0.19917, step_acc: 11.45705, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 126, G_loss: 0.19900, step_acc: 11.46266, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 127, G_loss: 0.19885, step_acc: 11.46888, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 128, G_loss: 0.19870, step_acc: 11.47419, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 129, G_loss: 0.19855, step_acc: 11.48088, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 130, G_loss: 0.19838, step_acc: 11.48904, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 131, G_loss: 0.19817, step_acc: 11.49595, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 132, G_loss: 0.19800, step_acc: 11.50288, grid_scale: 3 / 5, strokes: 3 / 9
iteration step 133, G_loss: 0.19782, step_acc: 11.50996, grid_scale: 3 / 5, strokes: 3 / 9
